hour,day_shift,week_day,weekend,SALA_AR_CONDICIONADO-002,SALA_SENSOR_PRESENCA-004,SALA_TV-001,SALA_LAMPADA-003,mode,switch,temp_set,mode_Y,switch_Y,temp_set_Y
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
7,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
8,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
8,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
8,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
8,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
8,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
8,1,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,ON,OFF,ON,AUTO,ON,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,ON,OFF,ON,AUTO,ON,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,ON,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
8,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
10,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
11,1,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,ON,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,ON,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,OFF,ON,AUTO,OFF,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,OFF,ON,AUTO,OFF,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,OFF,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
13,2,2,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,ON,OFF,ON,AUTO,ON,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,ON,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,ON,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,ON,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,ON,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,ON,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,OFF,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,ON,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,2,0,AUTO,ON,OFF,ON,AUTO,OFF,22.0,AUTO,OFF,22.0
