hour,day_shift,week_day,weekend,QUARTO_01_AR_CONDICIONADO-012,QUARTO_01_SENSOR_PRESENCA-014,QUARTO_01_LAMPADA-011,bright_value_v2,switch_led,temp_value_v2,bright_value_v2_Y,switch_led_Y,temp_value_v2_Y
19,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
19,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
19,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
19,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
19,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
19,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
19,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
19,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
19,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
20,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,900.0,ON,500.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,700.0,ON,600.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,700.0,ON,600.0
21,3,2,0,WIND,ON,ON,900.0,ON,500.0,700.0,ON,600.0
21,3,2,0,WIND,ON,ON,700.0,ON,600.0,700.0,ON,600.0
21,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
21,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
21,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
21,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
22,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
23,3,2,0,AUTO,ON,ON,700.0,ON,600.0,700.0,ON,600.0
0,0,3,0,AUTO,ON,ON,700.0,ON,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,ON,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,ON,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,ON,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,WIND,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
0,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
1,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
2,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
3,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
4,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
