hour,day_shift,week_day,weekend,QUARTO_01_AR_CONDICIONADO-012,QUARTO_01_SENSOR_PRESENCA-014,QUARTO_01_LAMPADA-011,mode,switch,temp_set,mode_Y,switch_Y,temp_set_Y
0,0,2,0,AUTO,OFF,ON,AUTO,ON,27.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
0,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
1,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
2,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
3,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
4,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
5,0,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
6,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
7,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
7,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
7,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,ON,22.0
7,1,2,0,WIND,OFF,ON,WIND,ON,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,ON,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,ON,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,ON,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,ON,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,ON,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
7,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
8,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
9,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
10,1,2,0,WIND,OFF,ON,WIND,OFF,22.0,WIND,OFF,22.0
